Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper
2022,Brentford,Premier League,Nathan Young-Coombes,ENG,FW,18,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f9682888/Nathan-Young-Coombes,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,NA,0,0,1,0,0,0,0,0,1,0,1,1,100,0,1,4,4,0.1,0,0,NA,0,1,4,7,3,0,0,0,0,0.21,0,0,0,-0.58,-0.55,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Steven Alzate,COL,MF,22,1998,9,5,404,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/ad1f61f3/Steven-Alzate,4.5,0,1,1,100,0.22,0.22,0,0,18.4,0,0,0,0.07,-0.1,-0.1,234,231,3,2,0,33,4,2,0,0,0,0,178,24,32,15,199,12,1,0,207,0,2,6,3,7,1.56,7,0,0,0,0,0,1,0.22,1,0,0,0,0,0,9,8,3,5,1,3,5,60,2,79,20,25.3,30,37,12,5,1,0,4,14,23,10,0,287,16,81,168,56,4,285,5,6,83.3,5,1,185,759,403,20,8,1,5,4,188,175,93.1,7,9,404,45,11.8,4.5,5,69,1,4,15,18,1.11,3,7,-4,-0.89,-0.95,3,7.6,-4.6,-1.03,-1.19,0,6,8,0,2,8,0,0,0,61,7,12,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Yves Bissouma,MLI,MF,24,1996,26,25,2111,23.5,1,2,1,0,0,10,0,0.04,0.09,0.13,0.04,0.13,0.9,0.9,0.8,1.7,0.04,0.03,0.07,0.04,0.07,https://fbref.com/en/players/6c203af0/Yves-Bissouma,23.5,1,21,5,23.8,0.9,0.21,0.05,0.2,24,1,0,0,0.04,0.1,0.1,1183,1161,22,20,1,159,28,5,0,0,0,0,1003,87,93,123,1003,33,2,7,1061,2,7,30,16,24,1.02,16,0,4,1,2,1,4,0.17,3,0,0,0,1,0,73,50,36,34,3,18,33,54.5,15,415,149,35.9,166,201,48,43,5,0,38,55,128,51,0,1484,100,432,870,304,16,1464,31,44,70.5,31,1,1024,5868,2771,102,41,4,28,30,1024,971,94.8,15,26,2111,81,61.7,23.5,25,83,18,1,27,4,1.54,27,28,-1,-0.04,0.03,29,28.3,0.8,0.03,0.06,0,34,29,0,5,50,0,1,0,251,21,17,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Dan Burn,ENG,DF,29,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0,0.09,0.09,0.09,1.3,1.3,0,1.3,0.11,0,0.12,0.11,0.12,https://fbref.com/en/players/b2d31e83/Dan-Burn,11.4,1,7,3,42.9,0.62,0.26,0.14,0.33,7.4,0,0,0,0.18,-0.3,-0.3,623,604,19,12,1,55,13,1,0,0,0,0,463,47,113,497,59,38,6,2,507,2,11,16,9,5,0.44,4,0,0,1,0,0,0,0,0,0,0,0,0,0,24,15,12,8,4,6,18,33.3,12,141,46,32.6,61,64,16,29,12,0,17,32,56,52,2,772,101,393,361,64,12,754,1,2,50,1,0,465,2347,1210,27,9,0,6,3,518,497,95.9,2,13,1022,79,29.9,11.4,12,83,10,1,21,2,1.31,10,12,-2,-0.18,-0.18,12.4,15.5,-3.2,-0.28,-0.42,0,18,3,0,1,15,0,0,0,100,40,20,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Moisés Caicedo,ECU,MF,19,2001,8,8,660,7.3,1,1,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,0.8,0.8,0.4,1.1,0.1,0.05,0.16,0.1,0.16,https://fbref.com/en/players/16264a81/Moises-Caicedo,7.3,1,10,4,40,1.36,0.55,0.1,0.25,17.5,0,0,0,0.08,0.2,0.2,274,273,1,1,0,72,1,2,0,0,0,0,204,36,34,37,209,17,0,1,224,1,2,16,3,10,1.36,8,0,1,1,0,0,2,0.27,2,0,0,0,0,0,20,12,11,6,3,6,14,42.9,8,141,44,31.2,36,75,30,13,4,0,9,12,32,11,0,357,21,94,185,101,15,356,9,13,69.2,10,0,219,994,544,21,10,2,7,7,241,209,86.7,5,8,660,83,19.3,7.3,8,83,4,0,NA,11,2.13,13,6,7,0.95,1.25,10.6,7.1,3.5,0.48,0.58,0,9,16,1,2,12,0,0,0,84,11,6,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Aaron Connolly,IRL,FW,21,2000,4,1,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,https://fbref.com/en/players/27c01749/Aaron-Connolly,1.7,0,2,0,0,1.15,0,0,NA,14.9,0,0,0,0.23,-0.5,-0.5,18,17,1,0,0,6,0,1,0,0,0,0,15,3,0,1,15,0,0,2,15,0,0,1,1,2,1.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27,5,18.5,4,11,12,2,0,0,2,0,0,0,0,34,0,0,14,21,4,33,0,1,0,0,0,22,132,42,3,0,0,3,1,65,22,33.8,7,4,156,39,4.6,1.7,1,60,0,3,32,5,1.25,2,1,1,0.58,0.66,2.8,2.5,0.3,0.19,0.19,0,1,7,0,1,0,0,0,0,7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Marc Cucurella,ESP,DF,23,1998,35,35,3089,34.3,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,2.7,3.4,0.02,0.08,0.1,0.02,0.1,https://fbref.com/en/players/1daec722/Marc-Cucurella,34.3,1,18,3,16.7,0.52,0.09,0.06,0.33,20.9,0,0,0,0.04,0.3,0.3,2322,1956,366,19,1,327,38,94,5,3,0,0,1509,464,349,1486,379,69,342,9,1895,6,28,78,81,78,2.27,66,7,1,2,1,1,2,0.06,1,1,0,0,0,0,88,62,36,38,14,48,77,62.3,29,534,201,37.6,215,218,101,72,15,2,57,72,160,66,0,2691,125,752,1192,928,66,2330,31,59,52.5,35,8,1671,8187,5158,206,64,9,25,32,1814,1637,90.2,68,35,3089,88,90.3,34.3,35,88,32,0,NA,0,1.29,37,39,-2,-0.06,-0.06,41.7,41.3,0.4,0.01,0,0,35,36,3,94,62,0,0,0,348,54,46,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Shane Duffy,IRL,DF,29,1992,18,15,1436,16,1,0,1,0,0,7,0,0.06,0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,https://fbref.com/en/players/7314bba4/Shane-Duffy,16,1,21,5,23.8,1.32,0.31,0.05,0.2,9.4,0,0,0,0.06,-0.3,-0.3,1007,987,20,12,0,82,26,0,0,0,0,0,791,64,152,71,839,57,7,3,894,1,16,13,6,8,0.5,6,0,0,2,0,0,2,0.13,1,0,0,1,0,0,16,9,12,1,3,5,13,38.5,8,85,19,22.4,50,31,4,35,19,1,16,18,34,91,1,1192,193,722,468,61,26,1172,2,2,100,2,0,704,2879,1502,28,6,0,3,1,859,840,97.8,2,18,1436,80,42,16,15,90,15,3,29,12,1.39,15,19,-4,-0.25,-0.34,16.2,18.1,-1.9,-0.12,-0.23,0,20,7,1,0,9,0,0,0,152,81,23,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Lewis Dunk,ENG,DF,29,1991,29,29,2573,28.6,1,0,1,0,0,3,1,0.03,0,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/282f75f3/Lewis-Dunk,28.6,1,19,7,36.8,0.66,0.24,0.05,0.14,10,0,0,0,0.06,-0.2,-0.2,1881,1823,58,53,1,140,48,6,0,0,0,0,1490,129,262,121,1638,59,4,16,1676,2,29,35,12,15,0.52,11,1,0,3,0,0,2,0.07,1,1,0,0,0,0,20,11,9,10,1,6,13,46.2,7,125,48,38.4,74,41,10,42,27,0,15,46,66,119,3,2123,330,1245,912,86,32,2067,5,6,83.3,6,0,1374,7109,3353,41,10,0,7,4,1575,1548,98.3,1,29,2573,89,75.2,28.6,29,89,28,0,NA,1,1.38,32,32,0,0,0.21,35.9,33.7,2.1,0.07,0.26,0,8,6,0,6,11,0,0,0,257,91,44,67.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Evan Ferguson,IRL,MF,16,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4596da74/Evan-Ferguson,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,7,7,0,0,0,4,1,1,0,0,0,0,5,0,2,2,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,8,0,9,0,0,NA,0,0,4,7,0,0,0,0,1,0,11,8,72.7,0,1,23,23,0.7,0.3,0,NA,0,1,23,16,0,0,1,-1,-3.91,-3.89,0.1,0.5,-0.4,-1.41,-1.44,0,0,0,0,1,0,0,0,0,0,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Pascal Groß,GER,"MF,DF",30,1991,29,24,2038,22.6,2,4,2,0,1,1,0,0.09,0.18,0.26,0.09,0.26,2.9,2.2,5.3,7.5,0.13,0.24,0.36,0.1,0.33,https://fbref.com/en/players/8aec0537/Pascal-Gross,22.6,2,23,7,30.4,1.02,0.31,0.09,0.29,16.7,1,0,1,0.09,-0.9,-0.2,1315,1121,194,57,5,163,92,66,99,37,55,3,833,161,321,212,1020,29,35,4,984,8,21,36,47,91,4.02,49,37,1,4,0,0,7,0.31,2,3,1,1,0,0,31,21,18,10,3,12,34,35.3,22,401,118,29.4,130,149,122,39,7,0,32,16,47,24,0,1506,47,254,666,659,64,1313,10,19,52.6,11,1,894,4207,1915,100,37,5,21,24,1156,993,85.9,99,29,2038,70,59.6,22.6,24,81,14,5,18,6,1.34,19,24,-5,-0.22,-0.42,27,27.9,-0.9,-0.04,-0.13,0,19,11,4,66,21,0,0,0,184,18,30,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Adam Lallana,ENG,MF,33,1988,24,18,1561,17.3,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,1.2,1.2,0.7,1.9,0.07,0.04,0.11,0.07,0.11,https://fbref.com/en/players/99813635/Adam-Lallana,17.3,0,20,4,20,1.15,0.23,0,0,18.8,0,0,0,0.06,-1.2,-1.2,947,935,12,11,1,164,10,8,0,0,0,0,738,121,88,238,659,29,1,6,828,0,18,29,18,27,1.56,23,0,1,0,2,1,3,0.17,3,0,0,0,0,0,38,22,19,15,4,11,36,30.6,25,303,104,34.3,113,133,57,26,8,0,18,27,65,15,0,1117,44,283,620,284,38,1109,19,30,63.3,20,0,804,3255,1461,69,20,5,21,20,865,792,91.6,66,24,1561,65,45.6,17.3,18,81,10,6,18,10,1.5,21,20,1,0.06,0.2,20.6,19.8,0.8,0.05,0.06,0,14,23,0,8,22,0,0,0,186,14,13,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Tariq Lamptey,ENG,"DF,FW",20,2000,30,16,1561,17.3,0,2,0,0,0,4,0,0,0.12,0.12,0,0.12,0.8,0.8,2.2,3,0.05,0.13,0.17,0.05,0.17,https://fbref.com/en/players/f4e433d4/Tariq-Lamptey,17.3,0,19,4,21.1,1.1,0.23,0,0,19.5,0,0,0,0.04,-0.8,-0.8,787,715,72,5,1,113,10,72,0,0,0,0,536,130,121,155,537,19,67,2,607,2,13,20,37,47,2.71,33,0,4,3,4,3,2,0.12,2,0,0,0,0,0,38,23,15,18,5,14,26,53.8,12,245,74,30.2,78,96,71,22,4,0,18,37,75,19,0,1043,41,226,401,509,45,972,28,60,46.7,29,0,762,4516,2867,161,35,18,31,25,887,713,80.4,76,30,1561,52,45.6,17.3,16,79,7,14,22,3,1.2,14,21,-7,-0.4,-0.65,19.5,18.4,1.2,0.07,0.1,0,31,54,3,72,23,0,0,0,121,9,32,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Jürgen Locadia,NED,FW,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.45,0,0.45,0.45,0.45,https://fbref.com/en/players/6cc47ae1/Jurgen-Locadia,0.3,0,1,0,0,3.91,0,0,NA,20,0,0,0,0.11,-0.1,-0.1,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NA,0,4,3,75,0,2,2,0,0,0,0,0,1,0,0,6,0,0,3,3,2,6,1,1,100,1,0,5,10,4,0,0,0,0,1,15,4,26.7,0,1,23,23,0.7,0.3,0,NA,0,1,23,8,1,0,0,0,0,0.05,0.3,0.6,-0.3,-1.29,-1.31,0,1,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Alexis Mac Allister,ARG,"MF,FW",22,1998,33,22,2123,23.6,5,2,3,2,3,4,0,0.21,0.08,0.3,0.13,0.21,6.5,4.2,1.5,5.7,0.28,0.06,0.34,0.18,0.24,https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,23.6,5,57,9,15.8,2.42,0.38,0.05,0.33,20.4,4,2,3,0.07,-1.5,-1.2,1079,997,82,29,2,184,50,21,45,24,15,2,779,125,175,128,887,27,3,10,874,2,13,37,34,66,2.8,46,9,1,2,4,4,4,0.17,1,2,0,1,0,0,73,51,27,31,15,22,59,37.3,37,565,199,35.2,162,258,145,45,7,0,38,24,97,20,0,1403,45,243,665,561,52,1321,18,39,46.2,22,4,864,4018,2038,104,29,3,25,30,1020,879,86.2,87,33,2123,64,62.1,23.6,22,86,18,11,21,5,1.33,31,29,2,0.08,0.36,30.8,26.1,4.7,0.2,0.49,0,38,47,4,21,51,0,0,0,246,29,29,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Solly March,ENG,"DF,FW",27,1994,31,17,1746,19.4,0,2,0,0,0,1,0,0,0.1,0.1,0,0.1,1.5,1.5,2.7,4.3,0.08,0.14,0.22,0.08,0.22,https://fbref.com/en/players/bb5fbd2b/Solly-March,19.4,0,21,10,47.6,1.08,0.52,0,0,17.3,2,0,0,0.07,-1.5,-1.5,766,680,86,14,1,133,49,63,35,10,18,1,490,100,176,614,68,28,35,4,553,0,11,36,37,67,3.45,41,14,7,0,3,2,4,0.21,3,0,0,0,1,0,38,22,15,9,14,9,24,37.5,15,260,72,27.7,71,82,107,33,4,0,29,31,69,23,0,985,43,165,344,538,78,901,25,44,56.8,25,1,674,4240,2361,126,21,24,23,32,829,632,76.2,81,31,1746,56,51.1,19.4,17,83,10,14,25,6,1.23,26,23,3,0.15,0.42,27.2,23.8,3.4,0.18,0.34,0,35,23,12,63,22,0,0,0,129,22,38,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Neal Maupay,FRA,FW,24,1996,32,25,2276,25.3,8,2,7,1,2,7,0,0.32,0.08,0.4,0.28,0.36,7.7,6.2,2.2,8.4,0.3,0.09,0.39,0.24,0.33,https://fbref.com/en/players/4bcf39f6/Neal-Maupay,25.3,8,59,14,23.7,2.33,0.55,0.12,0.5,15.9,0,1,2,0.1,0.3,0.8,617,561,56,1,1,168,6,5,1,0,0,0,473,91,53,81,478,18,7,15,479,3,7,37,33,64,2.53,46,0,7,6,5,0,3,0.12,3,0,0,0,0,0,19,12,3,9,7,5,14,35.7,9,508,143,28.1,43,186,279,21,3,0,18,10,29,3,0,885,8,54,363,516,130,828,29,49,59.2,33,4,612,2487,1220,70,30,12,49,55,1189,635,53.4,214,32,2276,71,66.5,25.3,25,84,19,7,24,5,1.25,25,31,-6,-0.24,-0.55,28.6,30.6,-2,-0.08,-0.27,0,37,39,6,5,12,0,0,0,117,24,78,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Jakub Moder,POL,"MF,FW",22,1999,28,19,1701,18.9,0,3,0,0,0,1,0,0,0.16,0.16,0,0.16,2.4,2.4,1.7,4.1,0.13,0.09,0.22,0.13,0.22,https://fbref.com/en/players/f230bc30/Jakub-Moder,18.9,0,28,6,21.4,1.48,0.32,0,0,16.5,2,0,0,0.09,-2.4,-2.4,806,777,29,10,0,127,10,28,8,4,3,0,604,97,105,182,568,28,7,3,591,2,12,32,36,37,1.96,23,3,3,6,0,2,4,0.21,3,0,0,1,0,0,42,29,19,14,9,18,40,45,22,361,116,32.1,118,135,108,31,2,0,29,22,64,26,1,1052,40,203,436,485,68,1022,14,34,41.2,16,4,681,3382,1668,88,36,4,31,28,894,721,80.6,91,28,1701,61,49.7,18.9,19,81,10,9,18,2,1.18,17,23,-6,-0.32,-0.53,19.8,23.6,-3.9,-0.2,-0.43,0,23,11,0,28,29,0,0,0,145,22,41,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Enock Mwepu,ZAM,"MF,FW",23,1998,18,12,996,11.1,2,4,2,0,0,2,0,0.18,0.36,0.54,0.18,0.54,1.9,1.9,1.4,3.2,0.17,0.12,0.29,0.17,0.29,https://fbref.com/en/players/1d5cab82/Enock-Mwepu,11.1,2,19,8,42.1,1.72,0.72,0.11,0.25,19.6,0,0,0,0.1,0.1,0.1,398,394,4,2,1,85,7,9,0,0,0,0,282,61,55,43,316,26,1,5,300,0,6,20,13,22,1.99,17,0,0,2,3,0,7,0.63,6,0,0,0,1,0,25,14,8,12,5,7,29,24.1,22,223,57,25.6,63,93,67,24,4,0,20,16,41,19,0,557,31,123,281,198,39,555,12,21,57.1,14,1,360,1781,998,42,16,7,26,15,450,347,77.1,50,18,996,55,29.1,11.1,12,72,5,6,22,6,1.83,18,13,5,0.45,0.71,13.9,13.7,0.2,0.02,0.01,0,24,17,2,9,14,1,1,0,104,12,30,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Brighton,Premier League,Taylor Richards,ENG,"MF,FW",20,2000,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0.14,0.14,https://fbref.com/en/players/e0243d23/Taylor-Richards,0.3,0,1,0,0,3.6,0,0,NA,24,0,0,0,0.04,0,0,27,27,0,0,0,2,0,0,0,0,0,0,26,0,1,26,1,0,0,0,23,0,0,1,1,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,5,50,5,5,0,0,0,0,0,0,0,0,0,32,0,3,15,16,0,32,0,1,0,1,0,26,123,59,3,2,0,0,1,29,26,89.7,4,2,25,13,0.7,0.3,0,NA,0,2,13,14,0,0,0,0,0,0.05,0.3,0.4,0,-0.09,-0.1,0,2,2,0,0,0,0,0,0,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
